,url,title,likes,comments,saves,shares,description,nickname,created_at,username,duration,date_creation,duration_seconds,tags,predicted_category
61,https://www.tiktok.com/@elizabethelia.s/video/7450914604638539054,the baristas gave me a free cookie afterwards because she was yelling at me like this for 10 minutes. they were so sweet but why does weird shit like this keep happening to me.,5000000.0,22300.0,199100.0,50100.0,Discover the quirky side of late-night coffee shop visits and unexpected interactions. Join the journey of a barista's sweet act! #CoffeeShop #CoffeeTok #Karens,liz,2024-12-22,elizabethelia.s,00:02 / 00:13,2024-12-22,13,"['#CoffeeTok', '#CoffeeShop', '#Karens']",Drama
62,https://www.tiktok.com/@mothershipsg/video/7472664392258030866,huat! #tiktoksg #singapore #fyp #sgnews,14200.0,980.0,1105.0,4844.0,,Mothership,2-18,mothershipsg,00:07 / 00:22,2025-02-18,22,"['#tiktoksg', '#sgnews', '#fyp', '#singapore']",Sci-Fi/Fantasy
63,https://www.tiktok.com/@joeychok/video/7466325772303699208,I didn’t know there’s labubu in Lion Dance during Chinese New Year and look at how it was squeezing it’s ways through into the house. 🥹  ##cny##cny2025##labubu##chinesenewyear##chinesenewyear2025##cnysg,14000.0,197.0,861.0,8764.0,Explore the exciting role of labubu in Lion Dance during Chinese New Year celebrations! Join the fun now! #cny #chinesenewyear #labubu,joeychokdx,2-1,joeychok,00:04 / 00:12,2025-02-01,12,"['#cny', '#cnysg', '#chinesenewyear2025', '#labubu', '#chinesenewyear', '#cny2025']",Foreign
64,https://www.tiktok.com/@straitstimes/video/7447152808987594001,The sister of the victim has arrived in Singapore to pay her respects at a makeshift altar. She had travelled from her home in Vietnam.  📹: Rubeen Raj | #sgnews #vietnamese #family,37100.0,756.0,2164.0,3150.0,,The Straits Times,2024-12-11,straitstimes,00:06 / 00:30,2024-12-11,30,"['#sgnews', '#family', '#vietnamese']",Family
65,https://www.tiktok.com/@fegiegie/video/7456502151536282885,baru kali ini liat orang mau take off pesawat tapi gkmau pake seatbelt? terus marahin pramugari karena maksa pake seatbelt??????? #batikair #malindoair,1700000.0,22200.0,82600.0,41500.0,Saksikan seorang penumpang pesawat batik air yang marah saat diminta menggunakan seatbelt. Apa yang terjadi selanjutnya? #batikair #malindoair,Fegie,1-6,fegiegie,00:03 / 00:13,2025-01-06,13,"['#malindoair', '#batikair']",Drama
66,https://www.tiktok.com/@supernaturalconfessions/video/7449284489513110791,"Headless man spotted along Yew Tee.  Bus number: 979 Road name: Choa Chu Kang Dr Time: 1.20pm Video was taken by Dennis’ nephew when he was on his way to his student care. He took a video of the new water park and shared it on our family WhatsApp group. First to spot ""that thing"" was my sister and asking all of us if we saw the same thing. That's when we all looked at the video again and saw it, too. #supernatural #confessions",23700.0,390.0,2013.0,6148.0,Witness a mysterious headless figure captured on video in Yew Tee. Explore supernatural sightings with us! #supernatural #confessions,Supernatural Confessions,2024-12-17,supernaturalconfessions,00:04 / 00:26,2024-12-17,26,"['#confessions', '#supernatural']",Family
67,https://www.tiktok.com/@heykaki.sg/video/7443612674560249096,"“The act of not giving up” 💪 In the new video, @Simonboy opens up about his wild teen years and how he’s trying his best to be a better father today. Watch to hear about his growth and the lessons he’s learned along the way! 🙌 . . . #singapore #interview #questions #family #storytime #heykakisg",32100.0,475.0,1959.0,1744.0,Discover Simonboy's inspiring story of growth and dedication to fatherhood after his wild teen years. Join the conversation! #singapore #interview #family #storytime,HeyKaki 嘿卡奇,2024-12-2,heykaki.sg,00:03 / 01:01,2024-12-2,61,"['#storytime', '#family', '#interview', '#singapore', '#heykakisg', '#questions']",Family
68,https://www.tiktok.com/@natflixandchill/video/7465310986900311304,Full time job is to embarrass my bf 😆 #CNY2025,48500.0,161.0,1504.0,9129.0,Join me as I embarrass my boyfriend in hilarious ways for Chinese New Year 2024! Enjoy the fun! #CNY2025 #EmbarrassingMyBoyfriend #FilmingBoyfriend,natflixandchill,1-29,natflixandchill,00:03 / 00:22,2025-01-29,22,"['#EmbarrassingMyBoyfriend', '#CNY2025', '#FilmingBoyfriend']",Family
69,https://www.tiktok.com/@stylefashionpv/video/7459597049013505281,"Orang yang takut kucing je faham perasaan bila ada orang protect kita dari kucing kan 🥹 siapa macam nie? . Sorang pencinta kucing, sorang takut kucing 😂 elok sangat dah tuuuuu 🤭 . @primavalet",461500.0,7624.0,30200.0,24600.0,"Saksikan momen lucu Bella yang takut kucing, dilindungi oleh Syed Saddiq! Ketahui lebih lanjut tentang kisah ini. #takutkucing #BellaAstillah #SyedSaddiq",stylefashionpv,1-14,stylefashionpv,00:02 / 00:09,2025-01-14,9,"['#takutkucing', '#BellaAstillah', '#SyedSaddiq']",Drama
70,https://www.tiktok.com/@lukeychan6/video/7476035021367774482,Are there funerals at heaven? 😭 might need another one🙏🏼,111500.0,637.0,5857.0,27600.0,Explore the concept of funerals in heaven and the emotions tied to loss. Discover insights on this profound topic. #heaven #funerals #pasta #kpopdance,Lukeychan6,4d ago ,lukeychan6,00:02 / 00:36,2025-03-04,36,"['#kpopdance', '#heaven', '#pasta', '#funerals']",Horror
71,https://www.tiktok.com/@ronaldwan/video/7455726192721710343,NOT a hidden gem. Everyone knows Hot Spot at Burlington Square. Everyone orders tom yum noodles with fried fish and fried egg lah. #food #sgfood #foodie #foodtiktok,25900.0,189.0,9730.0,7507.0,Explore Hot Spot at Burlington Square for delicious tom yum noodles with fried fish and egg. A must-try for every food lover! #food #sgfood #foodie #foodtiktok,wanfortheroad,1-4,ronaldwan,00:02 / 00:17,2025-01-04,17,"['#food', '#foodie', '#foodtiktok', '#sgfood']",Foreign
72,https://www.tiktok.com/@mothershipsg/video/7459960450256588040,Singapore represent ✌️🇸🇬 #spuds #spudbros #spudbrothers #food #foodies #foodtok #yummy #singapore #sgtiktok,30300.0,191.0,1581.0,2727.0,,Mothership,1-15,mothershipsg,00:08 / 01:09,2025-01-15,69,"['#spudbrothers', '#foodtok', '#food', '#spudbros', '#foodies', '#sgtiktok', '#spuds', '#singapore', '#yummy']",Family
73,https://www.tiktok.com/@schizhoe9/video/7466096587702357266,#REBEL😈 #Baddie #MyLifeMyRules #savage #sigma #YOLO #BORING #CoolKid #2Kool4Skool #jctok #AlphaMale,46600.0,349.0,2121.0,3375.0,Discover how to break free from mundane routines and embrace your true self. Join the rebel spirit! #REBEL #MyLifeMyRules #YOLO #CoolKid,🦌,1-31,schizhoe9,00:03 / 00:06,2025-01-31,6,"['#2Kool4Skool', '#REBEL', '#AlphaMale', '#CoolKid', '#Baddie', '#savage', '#YOLO', '#jctok', '#BORING', '#sigma', '#MyLifeMyRules']",Foreign
74,https://www.tiktok.com/@sherrinandyixi/video/7467554523624574216,should have just bought real flowers…,4100000.0,12500.0,162100.0,161700.0,Create stunning DIY lipstick flowers for Valentine's Day! Melt and mold your favorite lipsticks into beautiful keepsakes. #lipstickflower #ValentinesDay #DIY,sherrin and yixi,2-4,sherrinandyixi,00:03 / 00:34,2025-02-04,34,"['#DIY', '#ValentinesDay', '#lipstickflower']",Foreign
75,https://www.tiktok.com/@_azizluminiq/video/7465411870866902279,Happy CNY...from my neighbour's dog.,21900.0,169.0,671.0,12400.0,Join the celebration with my neighbor's happy dog this Chinese New Year! Enjoy delightful moments and adorable reactions. #狗狗新年 #HappyDog #DogVideos,Azizluminiq,1-30,_azizluminiq,00:02 / 00:05,2025-01-30,5,"['#狗狗新年', '#DogVideos', '#HappyDog']",Pets & Animals
76,https://www.tiktok.com/@etsyy.yamaguchi/video/7467408161893535022,the third one at grandmas house @Ozomatli #grammys #fypage,5500000.0,12900.0,172000.0,18600.0,Discover the heartfelt memories of Jiro Yamaguchi and his Grammy legacy at his grandma's house. Explore family bonds and music history. #grammys #grammyawards2025,etsy yamaguchi,2-4,etsyy.yamaguchi,00:02 / 00:08,2025-02-04,8,"['#grammyawards2025', '#fypage', '#grammys']",Foreign
77,https://www.tiktok.com/@livingwithsienna/video/7463519741466938667,My dream is to be a food tiktoker but maybe it’s not for me💔 #chilis #cheesepull #foodie #foodreview #friends #mukbang,4800000.0,30400.0,176600.0,64900.00000000001,"Explore my journey to become a food TikToker, capturing moments like the perfect cheese pull. Join me in my foodie adventures! #chilis #cheesepull #foodie #foodreview #mukbang",Sienna,1-25,livingwithsienna,00:04 / 00:06,2025-01-25,6,"['#foodreview', '#mukbang', '#foodie', '#chilis', '#friends', '#cheesepull']",Foreign
78,https://www.tiktok.com/@shanylbrb/video/7456034146217889032,where to buy bigger picnic mats?!?? #picnicmats #tiktoksg,24400.0,194.0,665.0,2385.0,Discover where to purchase bigger picnic mats for your outdoor adventures. Don't get scammed! Find out the best options available. #picnicmats #tiktoksg,Shanyl ✈️,1-4,shanylbrb,00:03 / 00:10,2025-01-04,10,"['#tiktoksg', '#picnicmats']",Shows
79,https://www.tiktok.com/@peetmontzingo/video/7461073916316994847,nice working with u @Vicki Montzingo 🤝,5500000.0,77200.0,259800.0,213100.0,,Peet Montzingo,1-18,peetmontzingo,00:07 / 00:12,2025-01-18,12,[],Shows
80,https://www.tiktok.com/@myo.saurus/video/7460489739683056903,Why are 10yr olds obssessed with Squid Game S2????? #squidgame #squidgameseason2 #ddakji #sg,14600.0,336.0,1980.0,4524.0,Explore why 10-year-olds are captivated by Squid Game Season 2. Discover insights and trends in children's entertainment. #squidgame #squidgameseason2,Myo 🙇🏻‍♀️,1-16,myo.saurus,00:02 / 00:09,2025-01-16,9,"['#ddakji', '#squidgame', '#sg', '#squidgameseason2']",Gaming
81,https://www.tiktok.com/@faithh_fae/video/7444339827601870122,"Its gotta be scary as hell being in South Korea rn but i have to applaud a woman with the guts 2 grab a soldiers pewpew while living under martial law, thats next level #southkorea #korea #seoul #news #martiallaw #fyp #politics #viralvideo #viral #fypシ #fy",2500000.0,3832.0,124800.0,25300.0,,Faith🐾🌓,2024-12-4,faithh_fae,00:08 / 00:08,2024-12-4,8,"['#seoul', '#news', '#fyp', '#politics', '#viral', '#southkorea', '#viralvideo', '#korea', '#fy', '#fypシ', '#martiallaw']",Foreign
82,https://www.tiktok.com/@dailymail/video/7444297197992250670,"South Korea’s President Yoon Suk Yeol declared emergency martial law on Tuesday, wreaking havoc in Seoul. As protests marched towards the parliament building, the president deployed military helicopters and tanks.  The speaker of parliament later declared the law invalid as lawmakers voted to block it with the unanimous backing of 190 members present. 🎥 Reuters #southkorea #korea #asia #news #martiallaw #seoul",1800000.0,15700.0,119300.0,116300.0,"Discover the latest updates on South Korea's emergency martial law declared amid protests, with Parliament's swift response. #southkorea #news #martiallaw",Daily Mail,2024-12-4,dailymail,00:02 / 00:40,2024-12-4,40,"['#seoul', '#news', '#southkorea', '#korea', '#martiallaw', '#asia']",News & Politics
83,https://www.tiktok.com/@officialnamour/video/7443788973534711096,Quizzed @YUNG RAJA on his knowledge of Singapore 🇸🇬 #singapore #country #trivia #geography #interview,42400.0,440.0,2245.0,1493.0,Join YUNG RAJA as he takes on a Singapore geography quiz! Discover fun facts and trivia about the country. #singapore #trivia #geography #interview,Namour,2024-12-2,officialnamour,00:03 / 00:55,2024-12-2,55,"['#trivia', '#geography', '#interview', '#country', '#singapore']",Foreign
84,https://www.tiktok.com/@alangoh98/video/7450640866764410128,,9783.0,500.0,788.0,6507.0,,ALAN,2024-12-21,alangoh98,00:08 / 00:28,2024-12-21,28,[],Others
85,https://www.tiktok.com/@kaspahonpc/video/7444803645993979143,Panama #fyp #kaspahon,527800.0,3908.0,26100.0,150300.0,Learn about the term used for people from Panama and explore the cultural significance behind it. Discover more about Panama! #panama #kaspahon,Kaspahon,2024-12-5,kaspahonpc,00:03 / 00:08,2024-12-5,8,"['#kaspahon', '#panama', '#fyp']",Foreign
86,https://www.tiktok.com/@jessvalortiz/video/7466955651709799723,I’m doomed 😀 @haleyybaylee,7000000.0,3734.0,157600.0,13900.0,Discover the latest glambot results featuring Haley Baylee at the 2025 Grammys. Get insights and highlights here! #haleybaylee #glambot2025,Jess Val,2-3,jessvalortiz,00:02 / 00:07,2025-02-03,7,"['#haleybaylee', '#glambot2025']",Horror
87,https://www.tiktok.com/@jacksonsim77/video/7474933531316161800,fake deals for clout? 😮 #sgdramarecap,81700.0,993.0,5485.0,3273.0,Discover the unfolding drama of a Singaporean's experience at Sneaker Con where he felt scammed by Culture Kicks. Find out what happened! #sgdramarecap #culturekicks #sneakercon,jacksonsim 🥰🥵😳💀😭,1w ago ,jacksonsim77,00:02 / 00:42,2025-03-01,42,"['#culturekicks', '#sneakercon', '#sgdramarecap']",Drama
88,https://www.tiktok.com/@pale.nerves/video/7453317932194532626,nothing wakes me up faster than free food bah,266200.0,509.0,7600.0,21900.0,,Kai 💧,2024-12-28,pale.nerves,00:06 / 00:06,2024-12-28,6,[],Foreign
89,https://www.tiktok.com/@_lilyy..edits_/video/7457958431165533473,proof i would win squid game 😌😌 #viral #viralvideo #fyp #squidgame #seongihun #daeho #thanos #player230#joyuri #bangbangbang #bigbang,9100000.0,47500.0,608000.0,532600.0,"Discover how to excel in Squid Game challenges and win! Explore tips, strategies, and character analyses. #squidgame #seongihun #player230",lilyy,1-10,_lilyy..edits_,00:02 / 00:06,2025-01-10,6,"['#player230', '#viral', '#fyp', '#bigbang', '#daeho', '#thanos', '#squidgame', '#viralvideo', '#seongihun', '#joyuri', '#bangbangbang']",Shows
90,https://www.tiktok.com/@rocky.flys/video/7458989803850255634,Bruh i was lit so scared to do it not exposing the sch thoo #campfire #secondaryschool#aura #risk,18000.0,257.0,1058.0,2242.0,Join us as we share outrageous campfire stories and the scariest moments at secondary school! Perfect for thrill-seekers. #campfire #secondaryschool #risk,Rocky.flys,1-12,rocky.flys,00:03 / 00:13,2025-01-12,13,"['#campfire', '#aura', '#risk', '#secondaryschool']",Horror
91,https://www.tiktok.com/@undauntingexploration/video/7460194246167956754,Have you heard about this place in Singapore?,98100.0,526.0,11200.0,12300.0,"Discover the eerie remnants of Tuas TV World, an abandoned fake town from the 1990s in Singapore. Join us on a journey through hidden spots and urban exploration! #HiddenPlacesSingapore #UrbanExploration",Undaunting Exploration,1-16,undauntingexploration,00:03 / 00:11,2025-01-16,11,"['#HiddenPlacesSingapore', '#UrbanExploration']",Foreign
92,https://www.tiktok.com/@yara_goryanskiy/video/7465441997516442900,Зашёл не в ту дверь.)😹 тг канал: yaragoryanskiy,24400000.0,212600.0,1400000.0,3600000.0,,Yara,1-30,yara_goryanskiy,00:08 / 00:13,2025-01-30,13,[],Foreign
93,https://www.tiktok.com/@jenok1th/video/7470732778661825800,#whyNP goodbye toilet I will miss u. YEAR 3 DONEEE,24700.0,137.0,1323.0,8779.0,Join us as we bid farewell to NP and share memories from the school toilets. Discover the ups and downs of school facilities! #goodbye #toilet #schools,♰,2-13,jenok1th,00:02 / 00:07,2025-02-13,7,"['#goodbye', '#schools', '#whyNP', '#toilet']",Foreign
94,https://www.tiktok.com/@peytongelston/video/7460716340374981934,like what the h is this,5000000.0,144700.0,152300.0,182400.0,,Peyton Gelston,1-17,peytongelston,00:05 / 00:05,2025-01-17,5,[],Foreign
95,https://www.tiktok.com/@aimrun/video/7457861557750353172,would you have let me have some?🍦 #xyzbca #aimrun #tiktok #fyp,70300.0,345.0,2373.0,14000.0,Discover the importance of sharing with a delightful ice cream story! Join us for a fun perspective on generosity. #xyzbca #aimrun #tiktok,AimRun,1-9,aimrun,00:03 / 00:27,2025-01-09,27,"['#xyzbca', '#fyp', '#tiktok', '#aimrun']",Foreign
96,https://www.tiktok.com/@xinxinhuihuii/video/7469119638710799624,no caishenye/plushies were hurt in the making of this video 🤞🏻 #haidilaoclarkequay #haidilaohotpot #haidilaosingapore #foryou #foryoupage #fyp #xyzbca #sgtok,25600.0,62.0,1397.0,2158.0,Discover the fun of Haidilao hotpot with plushies! No plushies were harmed during this delightful experience. Join the culinary adventure! #haidilaoclarkequay #haidilaohotpot #haidilaosingapore,欣欣灰灰,2-9,xinxinhuihuii,00:02 / 00:08,2025-02-09,8,"['#xyzbca', '#fyp', '#foryou', '#haidilaoclarkequay', '#foryoupage', '#haidilaosingapore', '#haidilaohotpot', '#sgtok']",Shows
97,https://www.tiktok.com/@hawkergirl98/video/7458243661948521736,HI PUNGGOL RESIDENTS!!!  WE ARE NOW OPENED TILL 9.40PM FOR BOTH OUTLETS.  #baldandtasty #botakporridge,16700.0,494.0,530.0,584.0,Discover Punggol's best porridge! We're now open until 9:40 PM daily. Visit us for a bowl of comfort food. #singapore #hawker #food #botakporridge,Botak Porridge,1-10,hawkergirl98,00:02 / 00:18,2025-01-10,18,"['#botakporridge', '#food', '#hawker', '#singapore', '#baldandtasty']",Comedy
98,https://www.tiktok.com/@zaobaosg/video/7446665633955187975,目击者告诉《联合早报》，行凶男子在众目睽睽下挥刀砍人，四周人群吓得纷纷走避，现场顿时惊叫声四起。 女职员连中六七刀后倒地昏迷，被紧急送院抢救不久便伤重身亡。 更正：显凶为42岁中国男子，26岁男子为被刺伤店员 #zaobaosg #sgnews #singapore #kovan #hougang #sgfyp #tiktoksg #tiktoksingapore #stab #crimestories #crime #singaporetrending #trendingvideo #trending #fyp #fyf #新加坡 #新加坡生活 #高文 #后港,10200.0,424.0,1236.0,12500.0,,zaobaosg,2024-12-10,zaobaosg,00:03 / 00:53,2024-12-10,53,"['#stab', '#kovan', '#tiktoksingapore', '#后港', '#高文', '#singapore', '#sgfyp', '#crime', '#trendingvideo', '#fyf', '#tiktoksg', '#新加坡生活', '#hougang', '#zaobaosg', '#fyp', '#新加坡', '#crimestories', '#sgnews', '#trending', '#singaporetrending']",News & Politics
99,https://www.tiktok.com/@kdarshen/video/7471855548858731784,"You deserve love & good things too 🥺🌹💕 and if you feel lonely, I totally understand and I pray for the loneliness in your heart to be gone. I love you ♥️",56100.0,194.0,1227.0,1983.0,Embrace love and joy this Valentine's Day! Discover the beauty of receiving love and good things in your life. #ValentinesDay #LoveFlowers #February14,Darshen,2-16,kdarshen,00:02 / 00:18,2025-02-16,18,"['#February14', '#ValentinesDay', '#LoveFlowers']",Shows
100,https://www.tiktok.com/@mrbeast/video/7460191038293069102,TikTok check your inbox 👀 @TikTok,16100000.000000002,454800.0,1000000.0,1300000.0,,MrBeast,1-16,mrbeast,00:04 / 00:12,2025-01-16,12,[],Entertainment
101,https://www.tiktok.com/@workingwithmonolids/video/7465943503873314056,i miss those days 😭 happy CNY 2025 to everyone celebrating!,83000.0,171.0,1591.0,1962.0,Join us as we celebrate Chinese New Year 2025! Remembering the joyful moments and traditions that bring us together. #CNY2025 #GongXiFaCai,It’s Evee,1-31,workingwithmonolids,00:03 / 00:07,2025-01-31,7,"['#GongXiFaCai', '#CNY2025']",Family
102,https://www.tiktok.com/@timmytubbytv/video/7445897569915456775,#SGCC,133600.0,2162.0,7270.0,7186.0,Explore tips for creating the perfect Chewbacca cosplay from Star Wars characters. Join the fun and showcase your creativity! #SGCC #Chewbacca #StarWars,TimmyTubby,2024-12-8,timmytubbytv,00:02 / 00:09,2024-12-8,9,"['#SGCC', '#Chewbacca', '#StarWars']",Sports
103,https://www.tiktok.com/@mothershipsg/video/7473698023692864786,i've already written 10 fanfics in my mind 😇 #malaysia #firefighter #fireman #malaysiatiktok #fyp #firemen,156000.0,1752.0,9235.0,18500.0,,Mothership,2-21,mothershipsg,00:07 / 00:26,2025-02-21,26,"['#fyp', '#firemen', '#malaysiatiktok', '#firefighter', '#malaysia', '#fireman']",Foreign
104,https://www.tiktok.com/@akilahrelefordgould/video/7465166436093185323,Life is so funny 😇 #husbandwife #blackgirltiktok #musicindustry #funny @Andrew Gould,2000000.0,2580.0,57500.0,20100.0,Discover how humor plays a role in marriage and music with Andrew Gould. Join the fun! #husbandwife #blackgirltiktok #musicindustry #funny,Akilah Releford- Gould,1-29,akilahrelefordgould,00:03 / 00:08,2025-01-29,8,"['#blackgirltiktok', '#husbandwife', '#funny', '#musicindustry']",Music
105,https://www.tiktok.com/@kirbyruruagain/video/7445618969542708488,Ruru nation how we feeling?,83400.0,497.0,4959.0,17000.0,"Join Ruru Nation at Comic Con Singapore! Discover fan service, tattoos, and the latest from Rurusama. Don't miss out! #ComicCon #RuruSama #SingaporeArtist",rurusama9,2024-12-7,kirbyruruagain,00:02 / 00:16,2024-12-7,16,"['#SingaporeArtist', '#ComicCon', '#RuruSama']",Family
106,https://www.tiktok.com/@corn_bite/video/7471326821775133998,It’s so pretty 😭😭😭 #fyp,3900000.0,4604.0,159800.0,25200.0,"Discover the beauty of Mara Paris drip rings! Explore styles, tips, and how to choose your perfect piece. #cute #rings #mara #dripring",Corn,2-15,corn_bite,00:04 / 00:07,2025-02-15,7,"['#fyp', '#rings', '#dripring', '#mara', '#cute']",Foreign
107,https://www.tiktok.com/@carsonlueders/video/7458371986562026783,pray for LA ❤️‍🩹,11100000.0,128100.0,517100.0,146700.0,Join us in sending prayers for Los Angeles as wildfires affect many lives. Stay informed and support those in need. #prayla #losangelesfire,Carson Lueders,1-11,carsonlueders,00:04 / 00:24,2025-01-11,24,"['#losangelesfire', '#prayla']",Family
108,https://www.tiktok.com/@hashy.wav/video/7467382385248701703,"Going to concerts are hard for me. I can walk short distances. But long distances/queues/standing for long periods/stairs are so hard for me that I get frustrated, brain fog and no more energy to enjoy anything. So we decided to use the wheelchair for CAS concert! 10/10 enjoyment and my energy levels were great. I was in the best mood the whole time. Also, 10/10 very self-conscious but it’s just a me problem🥺🥲",15400.0,32.0,271.0,481.0,"Discover how using a wheelchair transformed my concert experience, allowing me to enjoy music without exhaustion. #WheelchairMoment #Concerts",hashy,2-4,hashy.wav,00:02 / 00:11,2025-02-04,11,"['#WheelchairMoment', '#Concerts']",Entertainment
109,https://www.tiktok.com/@iloveflaminghotcheetoss/video/7458250386244242696,,255000.0,2387.0,18300.0,31400.0,Join students showcasing the chin dance in a vibrant Egyptian school ambiance. Discover easy TikTok dances and fun movements. #ChinDance #EasyTikTokDances,orca˚✧,1-10,iloveflaminghotcheetoss,00:02 / 00:07,2025-01-10,7,"['#ChinDance', '#EasyTikTokDances']",Others
110,https://www.tiktok.com/@vannytelly/video/7454541392166079751,"Before that I was standing by the traffic light drenched in rain while by-standers with umbrellas ☔️ stood by nonchalantly. (Not that I’m entitled to be offered but I would have asked if I saw someone else being drenched in rain without an umbrella) When this kind bus driver uncle opened up a brolly for his passengers up & down, it warmed my heart. Thank you for your kindness. 🩵✨ · · · · · #fyp #kindness #kind #kindactions #busdriver #smrt #smrtbuses #buscaptainstorytimes #buscaptain #storytime #touched @SMRTTrainsSG",30200.0,676.0,2545.0,1432.0,Discover a touching moment of kindness from a bus driver who opened his umbrella for passengers during a downpour. A story that warms the heart! #kindness #busdriver #storytime,Vanny,2024-12-31,vannytelly,00:02 / 00:19,2024-12-31,19,"['#storytime', '#fyp', '#busdriver', '#kind', '#smrtbuses', '#smrt', '#buscaptain', '#kindactions', '#kindness', '#touched', '#buscaptainstorytimes']",Foreign
111,https://www.tiktok.com/@barstoolsports/video/7470396816593325355,The reaction 💀 @Million Dollaz (via:@o1dham),4200000.0,4786.0,233500.0,54300.0,Join Yung Gravy as he reacts to a pulled pork sandwich in this hilarious video! Expect laughs and tasty treats! #porksandwich #yunggravy #sandwichreaction,Barstool Sports,2-12,barstoolsports,00:04 / 00:09,2025-02-12,9,"['#yunggravy', '#porksandwich', '#sandwichreaction']",Entertainment
112,https://www.tiktok.com/@harryjaggardtravel/video/7445875264678071584,"Magic Water in Quiapo, Manila! 🇵🇭 #manila #philippines #phtiktok #fyp",2800000.0,15700.0,194700.0,72900.0,"Uncover the magic water recipe and how to make it in Quiapo, Manila. A unique Philippine experience awaits you! #manila #philippines #phtiktok",Harry Jaggard,2024-12-8,harryjaggardtravel,00:03 / 01:04,2024-12-8,64,"['#philippines', '#manila', '#fyp', '#phtiktok']",Sci-Fi/Fantasy
113,https://www.tiktok.com/@nadia.limzq/video/7465358660215049490,i swear everyone does this #cny,118200.0,448.0,4005.0,12400.0,Discover how to select the best angpao for your Chinese New Year celebrations. Tips on maximizing your festive gifts! #CNY #Angpao #ChineseNewYear,nadia 💗,1-29,nadia.limzq,00:02 / 00:08,2025-01-29,8,"['#cny', '#CNY', '#Angpao', '#ChineseNewYear']",Comedy
114,https://www.tiktok.com/@8world.news/video/7443881297883352338,警方在杜佛路（Dover Road）发生命案后，封锁现场数小时查案，于星期二（3日）凌晨时分将女死者的遗体载走，同时也从现场取走了11袋证物。#新加坡  #sgnews  #dover #命案.     Auto translation might not be accurate. Click to see original.,45800.0,1676.0,4365.0,11000.0,,8视界新闻网,2024-12-3,8world.news,00:03 / 01:10,2024-12-3,70,"['#dover', '#sgnews', '#命案', '#新加坡']",Foreign
115,https://www.tiktok.com/@katiefanggg/video/7461514565260463365,HELLO I HOPE THIS POSTS,2100000.0,9007.0,59500.0,75200.0,,Katie Fang,1-19,katiefanggg,00:07 / 00:08,2025-01-19,8,[],Shows
116,https://www.tiktok.com/@lielnicole/video/7472232019527879944,,39500.0,84.0,1149.0,4944.0,"Discover the top permanent makeup options for your wedding day, tailored for Asian beauty. Enhance your look effortlessly! #weddingmakeup #permanentmakeup",lielnicole,2-17,lielnicole,00:03 / 00:19,2025-02-17,19,"['#weddingmakeup', '#permanentmakeup']",Others
117,https://www.tiktok.com/@placentalulu/video/7472363692512972039,Where my singlit  #fyp #kinokuniya,11700.0,229.0,458.0,4818.0,"Discover the unique ambiance of Kinokuniya's cafe in Singapore, including recent changes and new offerings. #kinokuniya #singaporecafe #bookstore",tasha,2-17,placentalulu,00:02 / 00:06,2025-02-17,6,"['#bookstore', '#singaporecafe', '#fyp', '#kinokuniya']",Foreign
118,https://www.tiktok.com/@supercatkei/video/7463786909400173842,"But Senator.. I'm Singaporean🥺 No, this was not a skit, and yes, #Galaxyai is truly game-changing😆 #tiktoksg #supercatkei #TeamGalaxy #WithGalaxy #GalaxyS25Ultra #GalaxyS25 @Samsung Singapore @SamsungUS",58900.0,1009.0,2602.0,2267.0,Discover the innovations of the Samsung Galaxy S25 Ultra launch in Singapore. Don't miss this essential showcase of cutting-edge technology! #Samsung #GalaxyS25Ultra #tiktoksg,supercatkei,1-25,supercatkei,00:02 / 00:25,2025-01-25,25,"['#WithGalaxy', '#tiktoksg', '#GalaxyS25Ultra', '#GalaxyS25', '#Galaxyai', '#Samsung', '#supercatkei', '#TeamGalaxy']",Anime/Animation
119,https://www.tiktok.com/@aliceohalice0/video/7467476866178239762,Slayyy #monolid #monolideyes #monolidmakeup,1900000.0,3419.0,73000.0,43200.0,"Discover expert tips for monolid eyes makeup, from puppy eyeliner to special occasion looks. Perfect your technique with our tutorial! #monolid #monolideyes #monolidmakeup",Alice | Cik Ojan 🐼✨,2-4,aliceohalice0,00:02 / 00:07,2025-02-04,7,"['#monolidmakeup', '#monolideyes', '#monolid']",Entertainment
120,https://www.tiktok.com/@dudeperfect/video/7462812252538817835,bro was doing his routine 😭🙏🏻#glassball #stephcurry,8500000.0,16100.000000000002,384700.0,170300.0,Discover the intriguing routine of Steph Curry with his glass ball! A must-watch for basketball fans. #glassball #stephcurry,Dude Perfect,1-23,dudeperfect,00:04 / 00:08,2025-01-23,8,"['#stephcurry', '#glassball']",Sports
121,https://www.tiktok.com/@chrisashley/video/7456325671049071915,Let me sit down somewhere 🫥 #mask,3200000.0,21900.0,141100.0,188800.0,Discover the significance of white mesh masks and their cultural impact. Join the conversation around the latest trends in mask-wearing! #mask #maskguy,Chris Ashley,1-5,chrisashley,00:04 / 00:13,2025-01-05,13,"['#mask', '#maskguy']",Foreign
122,https://www.tiktok.com/@mothershipsg/video/7458112613562469639,"another day, another toddler singing APT #fyp #apt #brunomars #rose #trending",431300.0,1388.0,14500.0,65700.0,,Mothership,1-10,mothershipsg,00:08 / 00:09,2025-01-10,9,"['#fyp', '#apt', '#rose', '#trending', '#brunomars']",Music
